scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,middle,middle,tail,tail,head,head,middle,middle,tail,tail,cup_h,cup_h,cup_m,cup_m,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_t,pitcher_t,tap_h,tap_h,tap_m,tap_m,tap_t,tap_t
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/1639767563-left/img124.png,1462.5308938805088,735.0365996969898,1455.0942296291419,678.7304275080695,1444.4704235557606,630.9233001778541,,,,,,,1696.254627494895,627.7361583558397,1668.6327317041037,672.3561438640407,1638.8860746986365,718.0385099795799,1741.9369936104345,134.791556550952,1698.3793887095712,264.40199064620265,1650.572261379356,395.0748053487914,962.149627824254,64.67443646663605,991.8962848297214,132.66679533627575,996.1458072590739,219.78200513800152
labeled-data/1639767563-left/img126.png,1463.5932744878469,733.9742190896517,1455.0942296291419,678.7304275080695,1445.5328041630987,630.9233001778541,,,,,,,1693.0674856728806,624.5490165338254,1664.3832092747516,677.6680469007314,1639.9484553059747,720.1632711942561,1745.1241354324488,136.91631776562826,1694.1298662802187,272.90103550490755,1644.1979777353272,391.88766352677703,961.0872472169159,64.67443646663605,992.9586654370595,127.35489229958512,995.0834266517357,221.90676635267778
labeled-data/1639767563-left/img128.png,1462.5308938805088,733.9742190896517,1457.2189908438181,677.6680469007314,1448.719945985113,630.9233001778541,,,,,,,1694.1298662802187,625.6113971411635,1667.5703510967655,671.2937632567026,1641.0108359133128,715.9137487649036,1744.0617548251107,135.85393715829014,1692.0051050655425,267.58913246821703,1642.073216520651,395.0748053487914,962.149627824254,62.5496752519598,994.0210460443976,131.60441472893763,997.208187866412,221.90676635267778
labeled-data/1639767563-left/img132.png,1461.4685132731706,732.9118384823136,1454.0318490218037,678.7304275080695,1446.5951847704368,631.9856807851921,,,,,,,1688.817963243528,626.6737777485017,1664.3832092747516,673.4185244713789,1638.8860746986365,721.2256518015943,1742.9993742177726,133.72917594361388,1689.8803438508662,269.7138936828932,1642.073216520651,389.7629023121008,954.7129635728871,61.48729464462167,991.8962848297214,123.10536987023261,998.2705684737501,218.7196245306634
labeled-data/1639767563-left/img141.png,1463.5932744878469,733.9742190896517,1457.2189908438181,675.5432856860551,1447.657565377775,631.9856807851921,,,,,,,1687.75558263619,625.6113971411635,1665.4455898820893,675.5432856860551,1645.2603583426653,718.0385099795798,1750.436038469139,132.66679533627575,1696.254627494895,265.4643712535408,1646.3227389500034,390.8252829194389,954.7129635728871,88.04680982807463,986.5843817930307,144.35298201699493,994.0210460443976,236.78009485541145
labeled-data/1639767563-left/img150.png,1462.5308938805088,733.9742190896517,1455.0942296291419,675.5432856860551,1445.5328041630987,630.9233001778541,,,,,,,1694.1298662802187,628.7985389631779,1667.570351096766,672.3561438640407,1644.1979777353272,715.9137487649036,1748.3112772544632,133.72917594361388,1696.254627494895,262.2772294315264,1648.4475001646797,397.19956656346767,964.2743890389303,118.8558474408801,995.0834266517357,183.66106448850542,1000.3953296884264,275.0257967195838
labeled-data/1639767563-left/img158.png,1464.655655095185,733.9742190896517,1457.2189908438181,678.7304275080695,1448.719945985113,630.9233001778541,,,,,,,1684.5684408141756,628.7985389631779,1664.3832092747516,673.4185244713789,1643.135597127989,716.9761293722418,1751.4984190764771,133.72917594361388,1696.254627494895,262.2772294315264,1642.073216520651,391.88766352677703,963.2120084315922,124.16775047757073,989.7715236150451,192.16010934721044,999.3329490810883,281.4000803636126
labeled-data/1639767563-left/img163.png,1462.5308938805088,733.9742190896517,1457.2189908438181,679.7928081154076,1445.5328041630987,630.9233001778541,,,,,,,1694.1298662802187,626.6737777485016,1668.6327317041037,674.480905078717,1641.0108359133128,721.2256518015943,1748.3112772544632,131.60441472893763,1695.1922468875568,261.21484882418827,1644.1979777353272,394.0124247414533,952.5882023582109,125.23013108490886,988.709143007707,188.97296752519605,995.0834266517357,281.4000803636126
labeled-data/1639767563-left/img171.png,1461.4685132731706,732.9118384823136,1457.2189908438181,677.6680469007314,1447.657565377775,629.860919570516,,,,,,,1695.1922468875568,625.6113971411635,1665.4455898820902,671.2937632567026,1639.9484553059747,723.3504130162705,1748.3112772544632,136.91631776562826,1698.3793887095712,261.21484882418827,1649.5098807720178,397.19956656346767,946.2139187141821,133.72917594361388,978.0853369343257,195.34725116922482,990.8339042223832,287.77436400764134
labeled-data/1639767563-left/img178.png,1462.5308938805088,732.9118384823136,1455.0942296291419,677.6680469007314,1445.5328041630987,628.7985389631779,,,,,,,1693.0674856728806,627.7361583558397,1668.6327317041037,676.6056662933933,1644.1979777353272,721.2256518015943,1741.9369936104345,134.791556550952,1696.254627494895,266.5267518608789,1645.2603583426653,395.0748053487914,950.4634411435346,132.66679533627575,982.3348593636782,198.5343929912392,989.7715236150451,285.64960279296497
labeled-data/1639767563-left/img183.png,1462.5308938805088,733.9742190896517,1454.0318490218037,676.6056662933933,1445.5328041630987,630.9233001778541,,,,,,,1694.1298662802187,629.860919570516,1668.6327317041037,673.4185244713789,1642.073216520651,718.0385099795799,1745.1241354324488,134.791556550952,1694.1298662802187,264.40199064620265,1647.3851195573416,392.95004413411516,943.0267768921677,139.04107898030452,974.8981951123116,200.65915420591546,985.5220011856926,292.02388643699373
labeled-data/1639767563-left/img206.png,1462.5308938805088,732.9118384823136,1454.0318490218037,680.8551887227458,1446.5951847704368,631.9856807851921,,,,,,,1692.0051050655425,630.9233001778541,1668.6327317041037,676.6056662933933,1638.8860746986365,719.100890586918,1752.5607996838153,132.66679533627575,1704.7536723536,256.96532639483576,1645.2603583426653,395.0748053487914,938.7772544628154,139.04107898030452,970.648672682959,198.5343929912392,983.3972399710163,290.9615058296556
labeled-data/1639767563-left/img210.png,1462.5308938805088,730.7870772676373,1455.0942296291419,674.480905078717,1445.5328041630987,627.7361583558397,,,,,,,1686.6932020288518,628.7985389631779,1665.4455898820897,673.4185244713789,1642.073216520651,715.9137487649036,1749.3736578618013,133.72917594361388,1699.4417693169094,258.0277070021739,1649.5098807720178,391.88766352677703,938.7772544628154,133.72917594361388,970.648672682959,195.34725116922482,984.4596205783545,292.02388643699373
labeled-data/1639767563-left/img224.png,1463.5932744878469,732.9118384823136,1457.2189908438181,677.6680469007314,1445.5328041630987,628.7985389631779,,,,,,,1694.1298662802187,629.860919570516,1665.4455898820897,675.5432856860551,1639.9484553059747,721.2256518015943,1746.186516039787,134.791556550952,1699.4417693169094,258.0277070021739,1651.634641986694,392.95004413411516,938.7772544628154,136.91631776562826,968.5239114682828,195.34725116922482,983.3972399710163,290.9615058296556
