scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
bodyparts,cup_head,cup_head,cup_middle,cup_middle,cup_tail,cup_tail,pitcher_head,pitcher_head,pitcher_middle,pitcher_middle,pitcher_tail,pitcher_tail,tap_head,tap_head,tap_middle,tap_middle,tap_tail,tap_tail,teabag_head,teabag_head,teabag_middle,teabag_middle,teabag_tail,teabag_tail
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/1636314812_saved_stream.pkl_right/img001.png,1039.974777448071,444.49465875370913,1039.974777448071,487.2246290801186,1044.2477744807122,544.9100890207715,307.15578635014845,425.2661721068248,362.7047477744808,547.0465875370919,428.93620178041544,673.0999999999999,193.92136498516334,177.43234421364969,193.92136498516334,241.52729970326402,159.73738872403572,329.12373887240346,1289.9451038575667,529.9545994065281,1285.6721068249258,559.8655786350148,1285.6721068249258,600.4590504451038
labeled-data/1636314812_saved_stream.pkl_right/img025.png,1042.1112759643916,440.22166172106813,1046.3842729970327,491.4976261127596,1050.6572700296736,547.0465875370919,305.019287833828,423.12967359050435,371.25074183976267,557.7290801186942,448.1646884272998,673.0999999999999,191.78486646884278,179.56884272997036,191.78486646884278,243.66379821958446,157.60089020771522,333.39673590504447,1287.8086053412462,525.6816023738871,1285.6721068249258,562.0020771513352,1287.8086053412462,602.5955489614242
labeled-data/1636314812_saved_stream.pkl_right/img046.png,1012.2002967359049,365.4442136498516,1014.3367952522256,423.12967359050435,1020.7462908011869,485.08813056379813,311.42878338278945,425.2661721068248,373.3872403560831,557.7290801186942,450.3011869436202,677.3729970326409,193.92136498516334,181.7053412462908,187.5118694362019,239.39080118694358,157.60089020771522,329.12373887240346,1294.2181008902076,523.5451038575667,1294.2181008902076,562.0020771513352,1289.9451038575667,606.8685459940652
labeled-data/1636314812_saved_stream.pkl_right/img058.png,794.2774480712167,271.4382789317507,800.686943620178,335.5332344213649,813.5059347181009,406.0376854599406,309.2922848664689,414.58367952522246,362.7047477744808,547.0465875370919,437.48219584569733,673.0999999999999,191.78486646884278,173.1593471810088,189.64836795252234,241.52729970326402,161.87388724035617,326.987240356083,1289.9451038575667,521.4086053412462,1289.9451038575667,559.8655786350148,1287.8086053412462,602.5955489614242
labeled-data/1636314812_saved_stream.pkl_right/img084.png,732.3189910979229,367.580712166172,738.7284866468842,418.85667655786347,751.5474777448071,474.4056379821958,302.88278931750756,423.12967359050435,364.8412462908012,555.5925816023738,439.6186943620179,675.2364985163204,191.78486646884278,177.43234421364969,187.5118694362019,241.52729970326402,157.60089020771522,335.5332344213649,1292.081602373887,521.4086053412462,1289.9451038575667,562.0020771513352,1285.6721068249258,602.5955489614242
labeled-data/1636314812_saved_stream.pkl_right/img114.png,670.3605341246291,532.0910979228486,687.4525222551929,594.0495548961424,704.5445103857567,653.8715133531157,302.88278931750756,425.2661721068248,360.56824925816034,559.8655786350148,435.3456973293769,677.3729970326409,191.78486646884278,179.56884272997036,193.92136498516334,241.52729970326402,157.60089020771522,333.39673590504447,1289.9451038575667,523.5451038575667,1292.081602373887,566.2750741839761,1283.5356083086053,604.7320474777447
labeled-data/1636314812_saved_stream.pkl_right/img125.png,706.6810089020771,641.0525222551928,719.5,690.1919881305637,736.5919881305638,732.9219584569732,302.88278931750756,423.12967359050435,358.4317507418399,559.8655786350148,426.799703264095,675.2364985163204,189.64836795252234,177.43234421364969,187.5118694362019,245.8002967359049,155.46439169139478,333.39673590504447,1292.081602373887,523.5451038575667,1287.8086053412462,566.2750741839761,1285.6721068249258,602.5955489614242
labeled-data/1636314812_saved_stream.pkl_right/img138.png,706.6810089020771,643.1890207715132,719.5,688.0554896142432,736.5919881305638,735.0584569732937,305.019287833828,425.2661721068248,364.8412462908012,559.8655786350148,437.48219584569733,675.2364985163204,187.5118694362019,179.56884272997036,187.5118694362019,239.39080118694358,155.46439169139478,331.2602373887239,1292.081602373887,523.5451038575667,1289.9451038575667,559.8655786350148,1287.8086053412462,602.5955489614242
