scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,middle,middle,tail,tail,head,head,middle,middle,tail,tail,cup_h,cup_h,cup_m,cup_m,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_t,pitcher_t,tap_h,tap_h,tap_m,tap_m,tap_t,tap_t
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/1636318271_saved_stream.pkl_right/img056.png,859.6623985009369,417.54272329793866,866.85790131168,458.31723922548395,874.0534041224234,489.49775140537156,1284.1970643347909,520.6782635852592,1281.7985633978765,561.4527795128045,1277.0015615240475,599.8287945034353,1164.2720174890694,652.5958151155528,1164.2720174890694,693.3703310430981,1164.2720174890694,731.746346033729,305.60868207370385,424.73822610868206,370.36820737039346,556.6557776389757,439.92473454091186,676.580824484697,195.27763897564006,180.09113054341037,188.08213616489678,244.85065584009976,161.6986258588381,328.79818863210494
labeled-data/1636318271_saved_stream.pkl_right/img057.png,830.8803872579638,424.73822610868206,838.0758900687069,467.9112429731417,852.4668956901935,496.69325421611495,1281.7985633978765,523.0767645221736,1281.7985633978765,559.0542785758901,1279.4000624609619,599.8287945034353,1166.6705184259838,652.5958151155528,1169.0690193628982,695.7688319800125,1169.0690193628982,734.1448469706434,296.01467832604607,429.53522798251083,375.16520924422224,559.0542785758901,442.32323547782624,674.1823235477826,192.87913803872567,184.88813241723915,190.48063710181128,242.45215490318537,161.6986258588381,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_right/img060.png,754.128357276702,434.33222985633984,761.3238600874454,475.106745783885,773.3163647720173,503.88875702685823,1284.1970643347909,520.6782635852592,1281.7985633978765,566.2497813866333,1277.0015615240475,597.430293566521,1166.6705184259838,647.7988132417239,1164.2720174890694,688.5733291692692,1166.6705184259838,734.1448469706434,288.8191755153028,427.13672704559644,372.76670830730785,556.6557776389757,435.12773266708297,674.1823235477826,188.08213616489678,184.88813241723915,190.48063710181128,235.2566520924422,161.6986258588381,328.79818863210494
labeled-data/1636318271_saved_stream.pkl_right/img062.png,703.7598376014989,431.9337289194252,713.3538413491567,470.3097439100561,725.3463460337289,501.4902560899437,1286.5955652717053,518.2797626483448,1281.7985633978765,561.4527795128045,1279.4000624609619,599.8287945034353,1169.0690193628982,647.7988132417239,1169.0690193628982,695.7688319800125,1166.6705184259838,734.1448469706434,315.2026858213615,417.54272329793866,375.16520924422224,549.4602748282323,447.12023735165513,669.3853216739537,195.27763897564006,182.48963148032476,190.48063710181128,244.85065584009976,159.30012492192367,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_right/img065.png,670.180824484697,446.3247345409118,670.180824484697,491.89625234228606,677.3763272954404,520.6782635852592,1286.5955652717053,523.0767645221736,1279.4000624609619,561.4527795128045,1281.7985633978765,599.8287945034353,1169.0690193628982,645.4003123048095,1169.0690193628982,693.3703310430981,1166.6705184259838,734.1448469706434,281.6236727045595,429.53522798251083,360.7742036227357,559.0542785758901,442.32323547782624,669.3853216739537,190.48063710181128,180.09113054341037,190.48063710181128,244.85065584009976,161.6986258588381,331.1966895690193
labeled-data/1636318271_saved_stream.pkl_right/img068.png,658.1883198001249,460.71574016239856,662.9853216739536,508.685758900687,670.180824484697,544.6632729544035,1284.1970643347909,523.0767645221736,1281.7985633978765,563.851280449719,1281.7985633978765,602.2272954403497,1169.0690193628982,645.4003123048095,1169.0690193628982,690.9718301061837,1169.0690193628982,734.1448469706434,293.6161773891317,422.33972517176767,382.3607120549655,551.8587757651468,447.12023735165513,669.3853216739537,192.87913803872567,180.09113054341037,190.48063710181128,244.85065584009976,159.30012492192367,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_right/img077.png,708.5568394753279,484.7007495315428,727.7448469706433,530.272267332917,742.1358525921298,559.0542785758901,1286.5955652717053,518.2797626483448,1281.7985633978765,566.2497813866333,1281.7985633978765,599.8287945034353,1169.0690193628982,643.001811367895,1169.0690193628982,695.7688319800125,1169.0690193628982,734.1448469706434,298.41317926296057,422.33972517176767,379.96221111805113,556.6557776389757,447.12023735165513,669.3853216739537,192.87913803872567,180.09113054341037,190.48063710181128,242.45215490318537,159.30012492192367,331.1966895690193
labeled-data/1636318271_saved_stream.pkl_right/img079.png,715.7523422860711,479.9037476577139,732.541848844472,523.0767645221736,746.9328544659586,551.8587757651468,1286.5955652717053,518.2797626483448,1281.7985633978765,561.4527795128045,1281.7985633978765,602.2272954403497,1164.2720174890694,647.7988132417239,1166.6705184259838,693.3703310430981,1171.4675202998126,734.1448469706434,308.00718301061823,419.9412242348533,387.1577139287944,551.8587757651468,456.7142410993129,669.3853216739537,195.27763897564006,184.88813241723915,190.48063710181128,242.45215490318537,164.0971267957525,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_right/img082.png,737.338850718301,458.31723922548395,751.7298563397876,501.4902560899437,768.5193628981885,542.264772017489,1288.9940662086196,523.0767645221736,1286.5955652717053,566.2497813866333,1279.4000624609619,604.6257963772642,1166.6705184259838,645.4003123048095,1169.0690193628982,688.5733291692692,1171.4675202998126,731.746346033729,293.6161773891317,424.73822610868206,379.96221111805113,551.8587757651468,444.72173641474075,669.3853216739537,192.87913803872567,187.28663335415354,192.87913803872567,247.24915677701438,164.0971267957525,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_right/img083.png,758.9253591505308,443.9262336039974,773.3163647720173,494.29475327920045,787.7073703935041,530.272267332917,1286.5955652717053,518.2797626483448,1286.5955652717053,563.851280449719,1281.7985633978765,602.2272954403497,1166.6705184259838,652.5958151155528,1169.0690193628982,693.3703310430981,1166.6705184259838,734.1448469706434,284.022173641474,429.53522798251083,351.180199875078,544.6632729544035,413.54122423485313,669.3853216739537,197.67613991255456,184.88813241723915,190.48063710181128,244.85065584009976,159.30012492192367,326.39968769519055
labeled-data/1636318271_saved_stream.pkl_right/img088.png,835.6773891317926,352.78319800124905,845.2713928794503,400.7532167395377,852.4668956901935,446.3247345409118,1288.9940662086196,518.2797626483448,1286.5955652717053,559.0542785758901,1284.1970643347909,599.8287945034353,1169.0690193628982,650.1973141786384,1171.4675202998126,698.167332916927,1171.4675202998126,734.1448469706434,308.00718301061823,422.33972517176767,367.96970643347896,542.264772017489,447.12023735165513,669.3853216739537,190.48063710181128,175.29412866958137,192.87913803872567,240.05365396627099,161.6986258588381,333.5951905059337
