scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,middle,middle,tail,tail,head,head,middle,middle,tail,tail,cup_h,cup_h,cup_m,cup_m,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_t,pitcher_t,tap_h,tap_h,tap_m,tap_m,tap_t,tap_t
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/1636314812_saved_stream.pkl_left/img064.png,1466.4831355402873,518.2797626483448,1464.084634603373,561.4527795128045,1464.084634603373,599.8287945034353,,,,,,,926.8204247345409,304.8131792629606,929.2189256714553,359.97870081199244,934.0159275452843,415.1442223610243,519.0752654590881,429.53522798251083,571.8422860712055,547.0617738913179,619.812304809494,674.1823235477826,463.9097439100562,180.09113054341037,459.1127420362273,244.85065584009976,442.32323547782624,338.3921923797625
labeled-data/1636314812_saved_stream.pkl_left/img065.png,1466.4831355402873,520.6782635852592,1466.4831355402873,559.0542785758901,1466.4831355402873,597.430293566521,,,,,,,929.2189256714553,309.6101811367894,936.4144284821987,367.17420362273583,938.8129294191131,427.13672704559644,516.6767645221735,427.13672704559644,588.6317926296065,537.4677701436602,650.9928169893817,666.9868207370394,454.3157401623984,180.09113054341037,463.9097439100562,249.64765771392877,442.32323547782624,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img072.png,1466.4831355402873,518.2797626483448,1466.4831355402873,561.4527795128045,1464.084634603373,597.430293566521,895.6399125546534,347.98619612742027,,,,,905.233916302311,364.7757026858212,910.03091817614,412.7457214241099,919.6249219237975,465.51274203622734,526.2707682698313,429.53522798251083,588.6317926296065,551.8587757651468,641.3988132417239,666.9868207370394,454.3157401623984,182.48963148032476,461.5112429731417,249.64765771392877,442.32323547782624,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img076.png,1464.084634603373,520.6782635852592,1466.4831355402873,559.0542785758901,1464.084634603373,599.8287945034353,898.0384134915678,359.97870081199244,,,,,905.233916302311,367.17420362273583,912.4294191130543,407.9487195502811,919.6249219237975,472.7082448469705,516.6767645221735,427.13672704559644,571.8422860712055,556.6557776389757,627.0078076202374,671.7838226108682,459.1127420362273,180.09113054341037,463.9097439100562,254.44465958775754,437.52623360399747,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img082.png,1464.084634603373,518.2797626483448,1464.084634603373,561.4527795128045,1466.4831355402873,597.430293566521,898.0384134915678,355.18169893816366,,,,,902.8354153653966,371.9712054965646,910.03091817614,417.54272329793866,919.6249219237975,467.9112429731417,504.6842598376015,434.33222985633984,571.8422860712055,554.2572767020612,634.2033104309805,671.7838226108682,451.917239225484,175.29412866958137,459.1127420362273,249.64765771392877,442.32323547782624,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img096.png,1468.881636477202,518.2797626483448,1464.084634603373,566.2497813866333,1464.084634603373,597.430293566521,,,,,,,905.233916302311,367.17420362273583,912.4294191130543,410.3472204871955,919.6249219237975,470.3097439100561,511.87976264834475,429.53522798251083,569.4437851342909,544.6632729544035,636.6018113678949,671.7838226108682,451.917239225484,180.09113054341037,461.5112429731417,242.45215490318537,442.32323547782624,340.7906933166771
labeled-data/1636314812_saved_stream.pkl_left/img105.png,1468.881636477202,520.6782635852592,1464.084634603373,559.0542785758901,1466.4831355402873,602.2272954403497,,,,,,,890.8429106808244,379.1667083073078,898.0384134915678,439.1292317301686,907.6324172392256,511.0842598376015,509.48126171143025,429.53522798251083,571.8422860712055,551.8587757651468,634.2033104309805,669.3853216739537,459.1127420362273,182.48963148032476,459.1127420362273,252.04615865084315,442.32323547782624,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_left/img111.png,1468.881636477202,520.6782635852592,1464.084634603373,568.6482823235477,1464.084634603373,599.8287945034353,,,,,,,888.44440974391,472.7082448469705,900.4369144284822,532.6707682698313,914.8279200499687,597.430293566521,507.08276077451586,434.33222985633984,571.8422860712055,551.8587757651468,627.0078076202374,669.3853216739537,456.7142410993129,180.09113054341037,461.5112429731417,244.85065584009976,442.32323547782624,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img117.png,1468.881636477202,515.8812617114303,1468.881636477202,561.4527795128045,1466.4831355402873,597.430293566521,883.6474078700812,563.851280449719,,,,,890.8429106808244,580.6407870081199,902.8354153653966,635.8063085571517,912.4294191130543,686.1748282323548,507.08276077451586,427.13672704559644,557.451280449719,537.4677701436602,634.2033104309805,669.3853216739537,459.1127420362273,182.48963148032476,459.1127420362273,242.45215490318537,444.72173641474075,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_left/img120.png,1464.084634603373,518.2797626483448,1464.084634603373,563.851280449719,1466.4831355402873,599.8287945034353,907.6324172392256,599.8287945034353,,,,,905.233916302311,616.6183010618364,910.03091817614,666.9868207370394,922.0234228607121,712.5583385384135,504.6842598376015,434.33222985633984,567.0452841973765,544.6632729544035,627.0078076202374,671.7838226108682,459.1127420362273,182.48963148032476,459.1127420362273,252.04615865084315,444.72173641474075,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_left/img126.png,1468.881636477202,523.0767645221736,1466.4831355402873,561.4527795128045,1464.084634603373,599.8287945034353,910.03091817614,623.8138038725797,,,,,910.03091817614,645.4003123048095,922.0234228607121,688.5733291692692,931.6174266083697,734.1448469706434,523.8722673329169,429.53522798251083,579.0377888819487,551.8587757651468,639.0003123048095,669.3853216739537,456.7142410993129,182.48963148032476,461.5112429731417,244.85065584009976,439.92473454091186,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_left/img128.png,1466.4831355402873,518.2797626483448,1464.084634603373,556.6557776389757,1461.6861336664585,599.8287945034353,910.03091817614,626.2123048094941,,,,,902.8354153653966,650.1973141786384,917.2264209868831,693.3703310430981,929.2189256714553,729.3478450968145,514.2782635852591,429.53522798251083,574.2407870081199,554.2572767020612,643.7973141786383,666.9868207370394,461.5112429731417,189.68513429106793,461.5112429731417,252.04615865084315,442.32323547782624,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img129.png,1459.2876327295442,518.2797626483448,1456.8891317926298,561.4527795128045,1461.6861336664585,597.430293566521,910.03091817614,623.8138038725797,,,,,907.6324172392256,645.4003123048095,917.2264209868831,688.5733291692692,929.2189256714553,729.3478450968145,516.6767645221735,431.9337289194252,574.2407870081199,539.8662710805746,639.0003123048095,666.9868207370394,456.7142410993129,182.48963148032476,459.1127420362273,252.04615865084315,444.72173641474075,331.1966895690193
